,,,,buy & hold result,algo result from "yesterday",algo w/ shorting
,close,predictions,to change,1000,1000,1000
1714,900.62,1,1.11035E-05,1006.290503,1081.633799,1154.622854
1715,900.63,1,0.00023317,1006.52514,1081.886004,1154.892077
1716,900.84,1,0.000177612,1006.703911,1082.07816,1155.0972
1717,901,1,0.002208657,1008.927374,1084.4681,1157.648413
1718,902.99,0,0,1008.927374,1084.4681,1157.648413
1719,902.99,0,0,1008.927374,1084.4681,1157.648413
1720,902.99,1,0.000121818,1009.050279,1084.600207,1157.789435
1721,903.1,1,0.000985494,1010.044693,1085.669074,1158.93043
1722,903.99,1,-0.001028772,1009.005587,1084.552168,1157.738155
1723,903.06,1,0.00115164,1010.167598,1085.801181,1159.071452
1724,904.1,1,-1.10607E-05,1010.156425,1085.789172,1159.058632
1725,904.09,1,0.001072902,1011.240223,1086.954117,1160.302188
1726,905.06,1,0,1011.240223,1086.954117,1160.302188
1727,905.06,1,0.001016507,1012.268156,1088.059014,1161.481644
1728,905.98,1,1.10378E-05,1012.27933,1088.071024,1161.494464
1729,905.99,0,-0.000264904,1012.011173,1088.071024,1161.802148
1730,905.75,1,-0.000673475,1011.329609,1087.338235,1161.019703
1731,905.14,1,-7.73361E-05,1011.251397,1087.254144,1160.929915
1732,905.07,1,0.000309368,1011.564246,1087.590506,1161.28907
1733,905.35,1,-0.0003645,1011.195531,1087.19408,1160.86578
1734,905.02,0,0.000475128,1011.675978,1087.19408,1160.31422
1735,905.45,1,0.000187752,1011.865922,1087.398203,1160.532072
1736,905.62,1,2.20843E-05,1011.888268,1087.422217,1160.557701
1737,905.64,1,-2.20838E-05,1011.865922,1087.398203,1160.532072
1738,905.62,1,-2.20843E-05,1011.843575,1087.374188,1160.506442
1739,905.6,0,0,1011.843575,1087.374188,1160.506442
1740,905.6,1,4.41696E-05,1011.888268,1087.422217,1160.557701
1741,905.64,1,-3.31257E-05,1011.854749,1087.386195,1160.519257
1742,905.61,1,-0.000673579,1011.173184,1086.653755,1159.737555
1743,905,1,-0.000298343,1010.871508,1086.32956,1159.391556
1744,904.73,1,0.000961613,1011.843575,1087.374188,1160.506442
1745,905.6,1,-8.83392E-05,1011.75419,1087.27813,1160.403924
1746,905.52,1,-0.000132521,1011.620112,1087.134044,1160.250147
1747,905.4,1,0.000209852,1011.832402,1087.362181,1160.493627
1748,905.59,1,0.000397531,1012.234637,1087.794441,1160.954959
1749,905.95,1,-0.00100447,1011.217877,1086.701784,1159.788814
1750,905.04,1,0.000254132,1011.47486,1086.97795,1160.083554
1751,905.27,1,0.000784296,1012.268156,1087.830463,1160.993404
1752,905.98,1,1.10378E-05,1012.27933,1087.84247,1161.006219
1753,905.99,1,-1.10376E-05,1012.268156,1087.830463,1160.993404
1754,905.98,1,0,1012.268156,1087.830463,1160.993404
1755,905.98,1,1.10378E-05,1012.27933,1087.84247,1161.006219
1756,905.99,1,0,1012.27933,1087.84247,1161.006219
1757,905.99,1,-1.10376E-05,1012.268156,1087.830463,1160.993404
1758,905.98,1,0.001114815,1013.396648,1089.043192,1162.287697
1759,906.99,1,-0.001113573,1012.268156,1087.830463,1160.993404
1760,905.98,0,0.000154529,1012.424581,1087.830463,1160.813997
1761,906.12,0,0.000949102,1013.385475,1087.830463,1159.712266
1762,906.98,1,0,1013.385475,1087.830463,1159.712266
1763,906.98,1,0,1013.385475,1087.830463,1159.712266
1764,906.98,1,-0.000396922,1012.98324,1087.398679,1159.251951
1765,906.62,1,-1.103E-05,1012.972067,1087.386685,1159.239165
1766,906.61,1,-0.000650776,1012.312849,1086.67904,1158.48476
1767,906.02,1,0.003807863,1016.167598,1090.816965,1162.896111
1768,909.47,1,0.000582757,1016.759777,1091.452646,1163.573797
1769,910,0,-0.004395604,1012.290503,1091.452646,1168.688407
1770,906,0,-2.20751E-05,1012.268156,1091.452646,1168.714206
1771,905.98,0,-0.005673414,1006.52514,1091.452646,1175.344806
1772,900.84,0,-0.000821456,1005.698324,1091.452646,1176.310299
1773,900.1,0,-0.003444062,1002.234637,1091.452646,1180.361585
1774,897,0,-0.004381271,997.8435754,1091.452646,1185.533069
1775,893.07,0,-0.003202437,994.6480447,1091.452646,1189.329663
1776,890.21,0,0.005347053,999.9664804,1091.452646,1182.970254
1777,894.97,1,-0.004435903,995.5307263,1086.611068,1177.722713
1778,891,1,-0.002244669,993.2960894,1084.171986,1175.079116
1779,889,1,-0.002137233,991.1731844,1081.854858,1172.567698
1780,887.1,0,0.001104723,992.2681564,1081.854858,1171.272335
1781,888.08,0,0.004166291,996.4022346,1081.854858,1166.392473
1782,891.78,1,0.002500617,998.8938547,1084.560163,1169.309174
1783,894.01,1,0.000469793,999.3631285,1085.069682,1169.858508
1784,894.43,1,-0.000436032,998.9273743,1084.596557,1169.348412
1785,894.04,1,0.002471925,1001.396648,1087.277598,1172.238954
1786,896.25,0,1.11576E-05,1001.407821,1087.277598,1172.225875
1787,896.26,1,0.000580189,1001.988827,1087.908425,1172.905987
1788,896.78,0,0.002207899,1004.201117,1087.908425,1170.316328
1789,898.76,0,-0.000522943,1003.675978,1087.908425,1170.928337
1790,898.29,0,-0.001614178,1002.055866,1087.908425,1172.818424
1791,896.84,0,0.000758218,1002.815642,1087.908425,1171.929172
1792,897.52,1,0.000323113,1003.139665,1088.259941,1172.307837
1793,897.81,0,0.000211626,1003.351955,1088.259941,1172.059746
1794,898,1,0.00032294,1003.675978,1088.611384,1172.438251
1795,898.29,0,0,1003.675978,1088.611384,1172.438251
1796,898.29,1,0,1003.675978,1088.611384,1172.438251
1797,898.29,1,0.000779258,1004.458101,1089.459693,1173.351883
1798,898.99,0,0.002024494,1006.49162,1089.459693,1170.976439
1799,900.81,0,0.002408943,1008.916201,1089.459693,1168.155624
1800,902.98,0,0.00149505,1010.424581,1089.459693,1166.409173
1801,904.33,0,-0.00275342,1007.642458,1089.459693,1169.620787
1802,901.84,0,0.000221769,1007.865922,1089.459693,1169.361401
1803,902.04,0,0.001030996,1008.905028,1089.459693,1168.155794
1804,902.97,0,-0.002015571,1006.871508,1089.459693,1170.510295
1805,901.15,1,-0.001220662,1005.642458,1088.129831,1169.081497
1806,900.05,0,0.003222043,1008.882682,1088.129831,1165.314666
1807,902.95,1,-0.001052107,1007.821229,1086.985002,1164.08863
1808,902,1,-0.001108647,1006.703911,1085.779919,1162.798066
1809,901,1,-0.004506104,1002.167598,1080.887281,1157.558377
1810,896.94,0,0.002519678,1004.692737,1080.887281,1154.641702
1811,899.2,0,0,1004.692737,1080.887281,1154.641702
1812,899.2,0,0.002101868,1006.804469,1080.887281,1152.214797
1813,901.09,0,-0.001209646,1005.586592,1080.887281,1153.60857
1814,900,0,0.002233333,1007.832402,1080.887281,1151.032177
1815,902.01,0,0.003192869,1011.050279,1080.887281,1147.357082
1816,904.89,1,6.63064E-05,1011.117318,1080.958951,1147.433159
1817,904.95,1,0,1011.117318,1080.958951,1147.433159
1818,904.95,0,-1.10503E-05,1011.106145,1080.958951,1147.445838
1819,904.94,1,1.10505E-05,1011.117318,1080.970896,1147.458518
1820,904.95,1,-0.000519366,1010.592179,1080.409477,1146.862568
1821,904.48,0,1.10561E-05,1010.603352,1080.409477,1146.849888
1822,904.49,1,0,1010.603352,1080.409477,1146.849888
1823,904.49,1,0,1010.603352,1080.409477,1146.849888
1824,904.49,0,0.000165839,1010.77095,1080.409477,1146.659695
1825,904.64,0,0.000386894,1011.162011,1080.409477,1146.216059
1826,904.99,1,-0.00074034,1010.413408,1079.609607,1145.36747
1827,904.32,1,0.000740888,1011.162011,1080.409477,1146.216059
1828,904.99,1,-0.00075139,1010.402235,1079.597668,1145.354804
1829,904.31,0,0.000740896,1011.150838,1079.597668,1144.506215
1830,904.98,0,0,1011.150838,1079.597668,1144.506215
1831,904.98,0,0,1011.150838,1079.597668,1144.506215
1832,904.98,1,0,1011.150838,1079.597668,1144.506215
1833,904.98,0,0,1011.150838,1079.597668,1144.506215
1834,904.98,0,-8.83997E-05,1011.061453,1079.597668,1144.607389
1835,904.9,0,0,1011.061453,1079.597668,1144.607389
1836,904.9,1,0,1011.061453,1079.597668,1144.607389
1837,904.9,0,0,1011.061453,1079.597668,1144.607389
1838,904.9,1,-2.21019E-05,1011.039106,1079.573807,1144.582091
1839,904.88,0,0,1011.039106,1079.573807,1144.582091
1840,904.88,0,3.31536E-05,1011.072626,1079.573807,1144.544144
1841,904.91,1,0,1011.072626,1079.573807,1144.544144
1842,904.91,1,-1.10508E-05,1011.061453,1079.561877,1144.531496
1843,904.9,0,-0.000884076,1010.167598,1079.561877,1145.543348
1844,904.1,1,-0.001791837,1008.357542,1077.627478,1143.490721
1845,902.48,1,-0.001518039,1006.826816,1075.991597,1141.754857
1846,901.11,1,0.000588163,1007.418994,1076.624456,1142.426396
1847,901.64,0,-1.10909E-05,1007.407821,1076.624456,1142.439067
1848,901.63,0,-1.1091E-05,1007.396648,1076.624456,1142.451737
1849,901.62,1,-3.32734E-05,1007.363128,1076.588633,1142.413724
1850,901.59,0,2.2183E-05,1007.385475,1076.588633,1142.388382
1851,901.61,0,-0.000488016,1006.893855,1076.588633,1142.945886
1852,901.17,0,0.000510448,1007.407821,1076.588633,1142.362472
1853,901.63,0,0.001452924,1008.871508,1076.588633,1140.702706
1854,902.94,0,6.64496E-05,1008.938547,1076.588633,1140.626906
1855,903,0,-8.85936E-05,1008.849162,1076.588633,1140.727959
1856,902.92,0,7.75262E-05,1008.927374,1076.588633,1140.639522
1857,902.99,0,0.000265784,1009.195531,1076.588633,1140.336359
1858,903.23,0,-0.000863567,1008.324022,1076.588633,1141.321116
1859,902.45,0,0.001185661,1009.519553,1076.588633,1139.967896
1860,903.52,0,0.000177085,1009.698324,1076.588633,1139.766025
1861,903.68,0,0,1009.698324,1076.588633,1139.766025
1862,903.68,1,0,1009.698324,1076.588633,1139.766025
1863,903.68,1,0,1009.698324,1076.588633,1139.766025
1864,903.68,1,-0.003408286,1006.256983,1072.919311,1135.881376
1865,900.6,0,-0.001776593,1004.469274,1072.919311,1137.899375
1866,899,1,-0.001668521,1002.793296,1071.129123,1136.000767
1867,897.5,1,-0.002774373,1000.011173,1068.157411,1132.849076
1868,895.01,0,0.000815633,1000.826816,1068.157411,1131.925087
1869,895.74,0,0.00149597,1002.324022,1068.157411,1130.231761
1870,897.08,0,0.000278682,1002.603352,1068.157411,1129.916786
1871,897.33,0,-0.000323181,1002.27933,1068.157411,1130.281954
1872,897.04,1,0.001661018,1003.944134,1069.93164,1132.159373
1873,898.53,0,-0.002737805,1001.195531,1069.93164,1135.259005
1874,896.07,0,0,1001.195531,1069.93164,1135.259005
1875,896.07,0,-0.001194103,1000,1069.93164,1136.614621
1876,895,0,0,1000,1069.93164,1136.614621
1877,895,1,0.002435754,1002.435754,1072.537731,1139.383135
1878,897.18,0,-0.001025435,1001.407821,1072.537731,1140.551498
1879,896.26,1,0.001082275,1002.49162,1073.698512,1141.785889
1880,897.23,1,0,1002.49162,1073.698512,1141.785889
1881,897.23,1,-0.00201732,1000.469274,1071.532518,1139.482542
1882,895.42,1,0.002021398,1002.49162,1073.698512,1141.785889
1883,897.23,0,-0.000256345,1002.234637,1073.698512,1142.07858
1884,897,0,0.001125975,1003.363128,1073.698512,1140.792627
1885,898.01,0,0.000824044,1004.189944,1073.698512,1139.852563
1886,898.75,0,0.002292072,1006.49162,1073.698512,1137.239939
1887,900.81,0,-0.00168737,1004.793296,1073.698512,1139.158884
1888,899.29,1,-0.000311357,1004.480447,1073.364209,1138.804199
1889,899.01,0,0.00016685,1004.648045,1073.364209,1138.614189
1890,899.16,0,-0.000166822,1004.480447,1073.364209,1138.804136
1891,899.01,1,0,1004.480447,1073.364209,1138.804136
1892,899.01,1,0.00010011,1004.581006,1073.471663,1138.918141
1893,899.1,1,0.001056612,1005.642458,1074.605906,1140.121536
1894,900.05,1,0.000255541,1005.899441,1074.880513,1140.412884
1895,900.28,0,0.000633136,1006.536313,1074.880513,1139.690848
1896,900.85,0,1.11006E-05,1006.547486,1074.880513,1139.678196
1897,900.86,0,0.000388518,1006.938547,1074.880513,1139.235411
1898,901.21,1,0.001154004,1008.100559,1076.120929,1140.550093
1899,902.25,0,1.10834E-05,1008.111732,1076.120929,1140.537452
1900,902.26,0,2.21666E-05,1008.134078,1076.120929,1140.512171
1901,902.28,1,-0.001684621,1006.435754,1074.308073,1138.59084
1902,900.76,0,0.000388561,1006.826816,1074.308073,1138.148428
1903,901.11,0,1.10974E-05,1006.837989,1074.308073,1138.135797
1904,901.12,0,0.001165217,1008.011173,1074.308073,1136.809623
1905,902.17,1,-0.000155181,1007.854749,1074.14136,1136.633211
1906,902.03,1,-0.001064266,1006.782123,1072.998188,1135.423531
1907,901.07,0,0.000976617,1007.765363,1072.998188,1134.314657
1908,901.95,0,-1.10871E-05,1007.75419,1072.998188,1134.327233
1909,901.94,0,-0.000720669,1007.027933,1072.998188,1135.144707
1910,901.29,0,0.000754474,1007.787709,1072.998188,1134.28827
1911,901.97,0,0.001141945,1008.938547,1072.998188,1132.992976
1912,903,0,-0.002181617,1006.73743,1072.998188,1135.464732
1913,901.03,0,0.001087644,1007.832402,1072.998188,1134.22975
1914,902.01,1,0.001840334,1009.687151,1074.972864,1136.317112
1915,903.67,0,-0.004061217,1005.586592,1074.972864,1140.931943
1916,900,0,0.003311111,1008.916201,1074.972864,1137.15419
1917,902.98,0,0,1008.916201,1074.972864,1137.15419
1918,902.98,0,1.10744E-05,1008.927374,1074.972864,1137.141597
1919,902.99,0,-0.001805114,1007.106145,1074.972864,1139.194267
1920,901.36,0,1.10943E-05,1007.117318,1074.972864,1139.181629
1921,901.37,0,0.000776596,1007.899441,1074.972864,1138.296945
1922,902.07,0,3.32568E-05,1007.932961,1074.972864,1138.259089
1923,902.1,1,0,1007.932961,1074.972864,1138.259089
1924,902.1,0,-1.10852E-05,1007.921788,1074.972864,1138.271707
1925,902.09,0,1.10854E-05,1007.932961,1074.972864,1138.259089
1926,902.1,1,0,1007.932961,1074.972864,1138.259089
1927,902.1,1,0,1007.932961,1074.972864,1138.259089
1928,902.1,0,0,1007.932961,1074.972864,1138.259089
1929,902.1,0,-0.000121938,1007.810056,1074.972864,1138.397886
1930,901.99,0,-0.002206233,1005.586592,1074.972864,1140.909456
1931,900,1,0.000688889,1006.27933,1075.7134,1141.695416
1932,900.62,1,-2.22069E-05,1006.256983,1075.689512,1141.670063
1933,900.6,1,-0.000644015,1005.608939,1074.996752,1140.93481
1934,900.02,1,-0.000566654,1005.039106,1074.387601,1140.288295
1935,899.51,0,-0.000366866,1004.670391,1074.387601,1140.706628
1936,899.18,0,4.4485E-05,1004.715084,1074.387601,1140.655884
1937,899.22,0,-0.000244656,1004.469274,1074.387601,1140.934953
1938,899,1,0,1004.469274,1074.387601,1140.934953
1939,899,1,0,1004.469274,1074.387601,1140.934953
1940,899,1,-0.000111235,1004.357542,1074.268091,1140.808041
1941,898.9,1,-0.000467238,1003.888268,1073.766153,1140.275013
1942,898.48,0,-0.000868133,1003.01676,1073.766153,1141.264923
1943,897.7,1,-0.00080205,1002.212291,1072.904939,1140.349572
1944,896.98,0,-4.45941E-05,1002.167598,1072.904939,1140.400424
1945,896.94,1,-3.34471E-05,1002.134078,1072.869053,1140.362281
1946,896.91,1,0,1002.134078,1072.869053,1140.362281
1947,896.91,1,0,1002.134078,1072.869053,1140.362281
1948,896.91,1,-1.11494E-05,1002.122905,1072.857092,1140.349567
1949,896.9,1,0.001215297,1003.340782,1074.160932,1141.735431
1950,897.99,0,-0.002126972,1001.206704,1074.160932,1144.16387
1951,896.08,1,-0.00120525,1000,1072.8663,1142.784867
1952,895,1,0.000815642,1000.815642,1073.741375,1143.716971
1953,895.73,0,-4.46563E-05,1000.77095,1073.741375,1143.768045
1954,895.69,0,-4.46583E-05,1000.726257,1073.741375,1143.819124
1955,895.65,1,8.93206E-05,1000.815642,1073.837282,1143.921291
1956,895.73,0,0.004778226,1005.597765,1073.837282,1138.455377
1957,900.01,0,0,1005.597765,1073.837282,1138.455377
1958,900.01,0,0,1005.597765,1073.837282,1138.455377
1959,900.01,0,-0.0010111,1004.581006,1073.837282,1139.606469
1960,899.1,0,-3.33667E-05,1004.547486,1073.837282,1139.644494
1961,899.07,0,0,1004.547486,1073.837282,1139.644494
1962,899.07,0,0,1004.547486,1073.837282,1139.644494
1963,899.07,0,3.33678E-05,1004.581006,1073.837282,1139.606466
1964,899.1,1,0.000622845,1005.206704,1074.506117,1140.316265
1965,899.66,0,-1.11153E-05,1005.195531,1074.506117,1140.32894
1966,899.65,0,1.11154E-05,1005.206704,1074.506117,1140.316264
1967,899.66,1,0.000344575,1005.553073,1074.876364,1140.709188
1968,899.97,1,0,1005.553073,1074.876364,1140.709188
1969,899.97,1,1.11115E-05,1005.564246,1074.888308,1140.721863
1970,899.98,1,-0.003488966,1002.055866,1071.138058,1136.741923
1971,896.84,0,0.002263503,1004.324022,1071.138058,1134.168904
1972,898.87,1,-0.002469768,1001.843575,1068.492596,1131.367771
1973,896.65,1,0.003702671,1005.553073,1072.448873,1135.556854
1974,899.97,0,-1.11115E-05,1005.541899,1072.448873,1135.569471
1975,899.96,0,-0.003100138,1002.424581,1072.448873,1139.089893
1976,897.17,1,0.003042902,1005.47486,1075.712229,1142.556031
1977,899.9,0,-2.22247E-05,1005.452514,1075.712229,1142.581424
1978,899.88,0,2.22252E-05,1005.47486,1075.712229,1142.55603
1979,899.9,0,-2.22247E-05,1005.452514,1075.712229,1142.581423
1980,899.88,0,1.11126E-05,1005.463687,1075.712229,1142.568726
1981,899.89,0,-0.000777873,1004.681564,1075.712229,1143.457499
1982,899.19,0,0.000722873,1005.407821,1075.712229,1142.630925
1983,899.84,0,-4.44523E-05,1005.363128,1075.712229,1142.681718
1984,899.8,1,0,1005.363128,1075.712229,1142.681718
1985,899.8,1,0.000200044,1005.564246,1075.92742,1142.910305
1986,899.98,0,-0.001055579,1004.502793,1075.92742,1144.116737
1987,899.03,0,-0.00125691,1003.240223,1075.92742,1145.554789
1988,897.9,0,-4.45484E-05,1003.195531,1075.92742,1145.605822
1989,897.86,0,-6.68256E-05,1003.128492,1075.92742,1145.682377
1990,897.8,1,-1.11383E-05,1003.117318,1075.915436,1145.669616
1991,897.79,1,0,1003.117318,1075.915436,1145.669616
1992,897.79,1,0,1003.117318,1075.915436,1145.669616
1993,897.79,1,0,1003.117318,1075.915436,1145.669616
1994,897.79,1,0,1003.117318,1075.915436,1145.669616
1995,897.79,1,7.79692E-05,1003.195531,1075.999324,1145.758943
1996,897.86,1,0.000222752,1003.418994,1076.239005,1146.014163
1997,898.06,1,2.22702E-05,1003.441341,1076.262973,1146.039685
1998,898.08,1,0,1003.441341,1076.262973,1146.039685
1999,898.08,1,1.11349E-05,1003.452514,1076.274957,1146.052446
2000,898.09,1,0,1003.452514,1076.274957,1146.052446
2001,898.09,1,0,1003.452514,1076.274957,1146.052446
2002,898.09,1,0.000256099,1003.709497,1076.55059,1146.345949
2003,898.32,1,6.67913E-05,1003.776536,1076.622494,1146.422515
2004,898.38,0,-0.000333934,1003.441341,1076.622494,1146.805345
2005,898.08,1,2.22697E-05,1003.463687,1076.64647,1146.830884
2006,898.1,0,0.003340385,1006.815642,1076.64647,1143.000027
2007,901.1,0,0.001742315,1008.569832,1076.64647,1141.008561
2008,902.67,0,2.21565E-05,1008.592179,1076.64647,1140.983281
2009,902.69,0,1.1078E-05,1008.603352,1076.64647,1140.970641
2010,902.7,0,0,1008.603352,1076.64647,1140.970641
2011,902.7,0,0,1008.603352,1076.64647,1140.970641
2012,902.7,0,-0.001196411,1007.396648,1076.64647,1142.33571
2013,901.62,1,-1,0,0,0
